Customer_ID,Age,Income_Level,Location,Purchase_Intent,Price_Sensitivity,Charging_Access,Distance_to_Supercharger,Import_Duty_Impact,Local_Manufacturing_Support,Brand_Loyalty,Environmental_Concern,Tech_Savviness,Competitor_Price,Government_Incentive_Awareness
8126,43,48.21,Delhi,0.566,0.432,None,1.91,0.153,1,Competitor,0.595,Medium,65.13,Medium
8127,43,83.16,Mumbai,0.424,0.215,None,1.7,0.984,1,Competitor,0.423,Medium,52.16,High
8128,25,49.1,Bangalore,0.215,0.475,Public,40.61,0.308,1,Neutral,0.343,Low,63.82,Low
8129,33,10.0,Delhi,0.451,0.375,Home,12.51,0.298,1,Tesla,0.47,Low,73.84,High
8130,37,16.37,Mumbai,0.35,0.041,Public,13.56,0.384,0,Tesla,0.76,Medium,55.0,Low
8131,32,41.49,Chennai,0.58,0.274,None,117.2,0.471,1,Tesla,0.453,Low,54.96,Medium
8132,40,13.95,Gurugram,0.728,0.33,,44.91,0.101,1,Competitor,0.853,High,64.58,High
8133,37,52.02,Gurugram,0.136,0.372,Public,17.65,0.807,1,Neutral,1.0,Low,64.01,Medium
8134,53,34.49,Mumbai,0.495,0.368,None,2.52,0.514,0,Competitor,0.687,Low,67.19,Low
8135,19,63.87,Delhi,0.15,0.189,Public,33.87,0.258,1,Competitor,0.582,Low,70.1,Low
8136,33,26.7,Chennai,0.383,0.192,Public,16.11,0.62,0,Competitor,0.523,Medium,62.07,Low
8137,25,42.22,Bangalore,0.309,0.532,Public,30.07,0.431,1,Tesla,0.044,High,67.42,Medium
8138,41,18.61,Hyderabad,0.373,0.261,None,14.06,0.782,1,Neutral,0.576,Medium,56.47,Medium
8139,18,117.55,Chennai,0.252,0.35,Home,64.63,0.5,1,Neutral,0.566,High,60.02,Low
8140,38,33.44,Mumbai,0.396,0.126,Home,17.18,0.41,1,Tesla,0.616,Medium,61.1,Low
8141,28,10.77,Delhi,0.505,0.296,None,70.93,0.287,1,Competitor,0.757,Medium,45.0,Medium
8142,27,70.42,Gurugram,0.546,0.182,Home,14.92,0.903,1,Neutral,0.527,Medium,50.19,Medium
8143,20,25.89,Chennai,0.48,0.295,None,36.17,0.668,0,Competitor,0.38,Medium,69.87,Medium
8144,30,67.94,Pune,0.076,0.179,Public,3.62,0.136,1,Competitor,0.609,High,59.06,Low
8145,45,26.31,Bangalore,0.655,0.212,None,25.82,0.236,1,Competitor,0.559,Medium,55.54,Low
8146,34,13.74,Hyderabad,0.382,0.156,None,11.35,0.234,0,Competitor,0.785,Low,54.63,Medium
8147,41,32.92,Delhi,0.459,0.09,None,35.12,0.445,1,Competitor,0.695,High,71.7,Medium
8148,51,10.08,Pune,0.198,0.148,Home,48.42,0.002,1,Tesla,0.655,High,58.95,Medium
8149,37,25.41,Pune,0.158,0.078,,67.27,0.793,1,Neutral,0.889,Medium,70.67,Low
8150,29,61.97,Mumbai,0.258,0.427,Public,44.18,0.176,1,Competitor,0.619,Medium,59.91,Medium
8151,39,47.24,Delhi,0.167,0.148,Home,7.33,0.338,1,Neutral,0.665,High,59.9,Low
8152,29,37.21,Chennai,0.444,0.292,None,20.7,0.241,1,Neutral,0.657,High,50.88,Low
8153,29,26.02,Hyderabad,0.275,0.129,Home,7.89,0.355,1,Neutral,0.544,Medium,61.17,Low
8154,19,87.13,Hyderabad,0.287,0.032,None,0.21,0.498,0,Neutral,0.739,Medium,65.25,High
8155,44,38.04,Hyderabad,0.247,0.333,Home,69.25,0.335,1,Tesla,0.834,High,48.67,Low
8156,31,18.87,Pune,0.419,0.208,None,69.76,0.312,1,Competitor,0.696,Medium,57.98,Low
8157,36,60.55,Chennai,0.101,0.381,Public,37.37,0.658,1,Competitor,0.586,High,65.43,Low
8158,24,50.1,Hyderabad,0.055,0.082,Home,31.54,0.339,0,Tesla,0.523,High,50.76,Low
8159,39,16.3,Mumbai,0.213,0.543,None,16.32,0.28,1,Neutral,0.87,Medium,75.0,Medium
8160,27,76.13,Delhi,0.519,0.238,None,33.55,0.964,1,Neutral,0.374,Low,63.3,High
8161,33,38.86,Chennai,0.182,0.375,None,35.91,0.487,1,Neutral,0.653,Medium,61.79,Low
8162,43,42.75,Pune,0.734,0.25,None,72.73,0.214,1,Neutral,0.759,Low,62.44,Low
8163,42,79.58,Pune,0.227,0.455,Home,83.01,0.051,0,Competitor,0.725,Medium,57.72,Low
8164,34,10.0,Pune,0.355,0.31,None,20.52,0.26,1,Competitor,0.985,Low,67.8,Low
8165,18,17.22,Chennai,0.354,0.219,None,14.53,0.407,1,Competitor,0.794,High,51.51,Low
8166,64,80.44,Delhi,0.144,0.019,None,31.89,0.272,0,Tesla,0.704,High,66.01,Medium
8167,52,16.04,Chennai,0.498,0.31,Home,49.08,0.867,1,Competitor,0.419,Medium,59.15,High
8168,42,34.14,Mumbai,0.238,0.069,None,52.52,0.774,1,Neutral,0.955,Medium,59.26,High
8169,27,88.31,Hyderabad,0.531,0.156,None,2.62,0.783,1,Competitor,0.857,Medium,48.69,Low
8170,33,12.5,Mumbai,0.122,0.447,Public,58.31,0.255,0,Competitor,0.982,Low,70.92,Low
8171,29,10.0,Delhi,0.376,0.224,Public,0.42,0.11,1,Competitor,0.561,High,64.33,High
8172,47,11.02,Hyderabad,0.22,0.181,None,26.14,0.275,1,Competitor,0.578,High,72.57,Medium
8173,37,33.78,Mumbai,0.174,0.118,None,46.97,0.243,1,Neutral,0.435,High,66.05,Medium
8174,27,28.11,Hyderabad,0.37,0.165,None,1.48,0.952,1,Neutral,0.177,Medium,54.48,Low
8175,30,25.63,Hyderabad,0.208,0.338,None,19.4,0.623,1,Competitor,0.337,High,61.42,Medium
8176,46,23.65,Pune,0.259,0.16,Public,0.88,0.446,0,Neutral,0.571,Medium,56.17,Low
8177,51,15.83,Mumbai,0.471,0.646,Home,18.96,0.877,1,Tesla,0.585,High,61.24,Low
8178,50,24.38,Mumbai,0.399,0.287,None,0.83,0.967,1,Neutral,0.752,Medium,55.49,High
8179,42,45.7,Pune,0.302,0.49,Home,63.04,0.189,0,Neutral,0.282,Medium,69.75,Low
8180,32,56.87,Bangalore,0.245,0.373,None,2.84,0.955,1,Competitor,0.842,Low,72.4,Low
8181,18,49.23,Gurugram,0.239,0.195,None,38.55,0.242,1,Tesla,0.975,Medium,53.2,High
8182,37,23.9,Delhi,0.559,0.099,None,14.04,0.49,1,Tesla,0.303,Low,61.25,High
8183,34,28.39,Hyderabad,0.253,0.341,None,10.56,0.98,1,Tesla,0.6,Medium,65.62,Medium
8184,36,62.08,Mumbai,0.629,0.549,None,4.68,0.764,0,Competitor,0.575,Low,55.31,Low
8185,35,61.47,Bangalore,0.326,0.452,Public,9.89,0.469,1,Neutral,0.339,Medium,65.95,Low
8186,21,110.73,Gurugram,0.608,0.409,Public,16.79,0.079,1,Competitor,0.481,Low,62.55,Medium
8187,40,25.82,Hyderabad,0.466,0.055,Public,43.74,0.206,1,Neutral,0.281,High,55.66,Medium
8188,41,10.26,Hyderabad,0.029,0.134,Public,24.0,0.845,1,Tesla,0.639,Medium,50.42,Medium
8189,41,35.74,Delhi,0.137,0.438,None,12.57,0.212,1,Neutral,0.688,Medium,69.51,Medium
8190,44,51.28,Gurugram,0.247,0.334,None,22.84,0.955,0,Competitor,0.821,Low,52.2,High
8191,41,65.01,Hyderabad,0.471,0.19,Public,12.55,0.169,1,Neutral,0.554,High,63.92,Medium
8192,30,21.65,Mumbai,0.268,0.47,Public,9.66,0.338,1,Neutral,0.928,Low,52.17,Medium
8193,34,40.34,Mumbai,0.456,0.285,None,32.26,0.597,1,Tesla,0.557,Low,66.95,Medium
8194,35,55.28,Mumbai,0.4,0.401,None,65.82,0.462,0,Tesla,0.647,Medium,49.58,Medium
8195,36,33.46,Mumbai,0.183,0.09,Home,14.04,0.713,1,Neutral,0.599,High,64.13,Low
8196,44,28.14,Gurugram,0.253,0.404,Public,28.3,0.507,1,Neutral,0.302,High,56.56,Low
8197,41,46.28,Bangalore,0.308,0.266,None,44.36,0.431,1,Tesla,0.61,Medium,46.59,Low
8198,55,10.0,Bangalore,0.381,0.112,Home,7.87,0.853,0,Neutral,1.0,High,60.87,Medium
8199,57,26.45,Bangalore,0.281,0.184,None,34.25,0.794,1,Competitor,0.346,High,54.72,High
8200,35,122.64,Bangalore,0.349,0.162,None,20.36,0.641,1,Tesla,0.858,High,63.62,High
8201,18,44.23,Delhi,0.279,0.306,Home,10.69,0.376,1,Neutral,0.92,Low,75.0,Low
8202,47,124.85,Mumbai,0.302,0.218,Home,21.38,0.961,0,Neutral,0.546,Medium,69.63,High
8203,29,37.93,Mumbai,0.421,0.243,Home,13.53,0.122,1,Competitor,0.506,Low,52.7,High
8204,26,75.81,Hyderabad,0.219,0.303,None,2.84,0.39,1,Tesla,1.0,High,57.47,Low
8205,31,23.57,Bangalore,0.349,0.543,Home,10.03,0.735,1,Tesla,0.854,Medium,54.95,Medium
8206,30,26.51,Gurugram,0.312,0.338,Home,7.65,0.354,1,Neutral,0.737,Medium,65.4,Low
8207,41,19.45,Chennai,0.307,0.469,None,46.54,0.008,1,Neutral,0.632,Medium,66.48,High
8208,19,71.94,Chennai,0.375,0.461,Public,24.84,0.008,1,Competitor,0.327,Low,48.1,Medium
8209,24,15.4,Gurugram,0.21,0.437,Public,6.7,0.125,0,Competitor,0.772,High,73.81,Medium
8210,38,10.0,Chennai,0.324,0.479,Public,25.74,0.11,0,Tesla,0.646,Medium,60.79,Medium
8211,41,66.16,Chennai,0.734,0.386,None,35.11,0.513,1,Competitor,0.593,Medium,51.14,Low
8212,41,14.04,Bangalore,0.515,0.362,None,29.8,0.651,1,Tesla,1.0,Medium,54.89,Medium
8213,27,59.47,Hyderabad,0.326,0.573,None,53.55,0.748,1,Competitor,1.0,High,53.04,Medium
8214,25,27.72,Bangalore,0.35,0.183,Home,42.59,0.871,1,Neutral,0.377,Medium,60.2,Medium
8215,29,167.77,Hyderabad,0.586,0.096,None,42.22,0.31,1,Tesla,0.807,Medium,69.02,Low
8216,37,110.29,Chennai,0.545,0.319,Public,2.62,0.671,1,Neutral,0.973,Medium,68.62,Medium
8217,49,197.25,Chennai,0.104,0.241,None,28.16,0.335,1,Neutral,0.646,High,68.04,Medium
8218,18,12.52,Pune,0.163,0.193,None,30.9,0.092,0,Competitor,0.476,High,62.59,Low
8219,32,33.27,Bangalore,0.45,0.234,None,47.98,0.424,1,Tesla,0.634,Medium,70.41,Medium
8220,21,10.0,Delhi,0.192,0.302,None,93.89,0.299,0,Neutral,0.771,High,58.23,Low
8221,18,47.87,Chennai,0.214,0.27,Home,10.52,0.143,1,Neutral,0.341,High,72.48,High
8222,44,14.03,Gurugram,0.384,0.487,None,13.44,0.696,0,Neutral,1.0,High,75.0,Medium
8223,40,34.89,Hyderabad,0.221,0.253,None,69.97,0.875,1,Tesla,0.775,Medium,64.02,Low
8224,39,10.0,Bangalore,0.299,0.1,Public,27.37,0.262,1,Neutral,0.356,Medium,45.0,High
8225,44,10.0,Gurugram,0.316,0.482,None,35.78,0.128,1,Competitor,0.84,Low,64.78,High
8226,30,16.02,Bangalore,0.283,0.35,None,10.55,0.441,1,Competitor,0.632,High,60.38,Medium
8227,30,18.36,Gurugram,0.204,0.319,None,57.69,0.584,0,Competitor,0.855,High,66.31,Medium
8228,56,87.31,Delhi,0.426,0.256,None,4.38,0.425,1,Neutral,0.663,Low,47.85,Medium
8229,32,24.46,Gurugram,0.528,0.216,None,36.12,0.735,1,Tesla,1.0,High,60.97,High
8230,42,51.56,Mumbai,0.31,0.338,None,23.58,0.403,1,Competitor,0.616,Low,61.4,Low
8231,35,10.0,Hyderabad,0.351,0.117,Public,25.1,0.751,0,Tesla,0.987,Medium,61.4,Low
8232,18,42.78,Pune,0.838,0.387,Public,0.51,0.791,0,Competitor,0.573,Medium,50.92,Low
8233,18,40.57,Hyderabad,0.217,0.204,None,17.46,0.177,0,Neutral,0.646,Low,53.3,Medium
8234,29,57.7,Pune,0.2,0.38,None,48.41,0.976,0,Competitor,0.679,Medium,67.45,Medium
8235,45,39.2,Chennai,0.467,0.42,None,0.8,0.471,0,Tesla,0.362,Medium,62.93,Low
8236,42,117.79,Mumbai,0.36,0.361,Home,90.29,0.36,0,Tesla,0.379,High,55.18,Medium
8237,44,25.65,Bangalore,0.263,0.498,None,8.24,0.846,0,Neutral,0.456,Medium,64.84,High
8238,25,14.95,Hyderabad,0.267,0.375,None,32.25,0.893,1,Tesla,0.222,Medium,62.01,High
8239,51,59.76,Hyderabad,0.075,0.419,None,29.35,0.22,1,Neutral,0.473,Medium,67.23,Low
8240,25,43.3,Delhi,0.397,0.212,Home,29.88,0.838,1,Competitor,0.449,High,64.13,Low
8241,37,15.52,Delhi,0.315,0.531,None,1.39,0.08,1,Tesla,0.671,High,61.85,Medium
8242,34,52.23,Chennai,0.264,0.453,Public,51.44,0.756,1,Competitor,0.67,Low,45.0,Medium
8243,33,72.98,Pune,0.644,0.064,Home,72.06,0.309,0,Competitor,0.882,Low,73.83,High
8244,48,44.69,Pune,0.462,0.078,None,35.04,0.27,1,Competitor,0.864,Medium,53.85,High
8245,27,39.18,Mumbai,0.415,0.134,None,68.69,0.913,0,Tesla,0.794,Medium,50.44,Low
8246,21,10.0,Gurugram,0.363,0.414,Public,2.65,0.178,1,Competitor,0.872,Medium,55.89,Medium
8247,35,24.99,Gurugram,0.543,0.289,None,58.58,0.151,1,Competitor,0.796,High,66.28,Low
8248,31,14.6,Mumbai,0.561,0.207,None,10.05,0.75,1,Neutral,0.881,Medium,58.36,High
8249,65,53.26,Chennai,0.636,0.189,None,112.97,0.964,1,Neutral,0.696,High,61.42,Low
8250,41,10.0,Hyderabad,0.157,0.248,None,24.48,0.351,1,Tesla,0.388,Medium,57.41,Low
8251,30,10.0,Chennai,0.155,0.483,None,22.22,0.688,0,Competitor,0.662,Medium,58.36,Medium
8252,24,13.23,Hyderabad,0.539,0.445,Home,43.4,0.91,1,Neutral,0.756,High,60.09,Low
8253,18,17.45,Chennai,0.445,0.135,None,26.75,0.986,1,Neutral,0.231,Medium,59.23,High
8254,24,11.8,Bangalore,0.5,0.134,Home,41.0,0.349,1,Tesla,0.91,Low,52.97,Medium
8255,36,24.07,Mumbai,0.307,0.201,Public,12.63,0.057,1,Tesla,0.903,Medium,70.96,Medium
8256,49,26.07,Delhi,0.66,0.13,Public,40.79,0.016,1,Neutral,0.751,High,53.02,Medium
8257,46,66.8,Pune,0.264,0.462,Home,32.74,0.268,1,Competitor,0.485,High,66.66,Low
8258,37,15.07,Delhi,0.332,0.56,None,87.16,0.671,1,Competitor,0.644,Low,61.79,High
8259,31,17.98,Pune,0.286,0.358,None,33.5,0.594,0,Competitor,0.722,Medium,54.4,Low
8260,37,50.72,Bangalore,0.048,0.585,Public,8.65,0.618,1,Competitor,0.834,Medium,50.77,High
8261,29,58.6,Bangalore,0.344,0.16,Home,14.51,0.585,1,Competitor,0.962,High,63.96,Low
8262,52,36.81,Gurugram,0.219,0.253,Public,31.92,0.048,1,Tesla,0.804,High,61.19,Medium
8263,33,50.49,Delhi,0.296,0.443,Home,7.91,0.09,0,Neutral,0.741,Medium,67.58,Low
8264,34,10.0,Delhi,0.158,0.438,None,15.42,0.49,0,Competitor,0.399,Medium,71.11,Medium
8265,18,62.13,Gurugram,0.555,0.625,None,20.24,0.451,0,Competitor,0.869,High,55.97,High
8266,33,32.13,Chennai,0.41,0.472,Public,12.22,0.041,1,Competitor,0.923,High,57.7,High
8267,43,51.84,Delhi,0.414,0.671,Home,23.47,0.727,0,Neutral,0.926,High,51.53,High
8268,24,39.75,Delhi,0.277,0.598,Home,114.32,0.054,0,Neutral,0.717,Medium,72.13,Low
8269,27,23.38,Gurugram,0.242,0.405,None,9.3,0.866,1,Neutral,0.504,Medium,56.52,Low
8270,42,44.68,Hyderabad,0.405,0.096,None,,0.096,0,Neutral,0.406,Medium,75.0,High
8271,20,20.52,Mumbai,0.415,0.297,Home,17.42,0.691,1,Competitor,0.57,Low,47.52,Low
8272,45,132.78,Gurugram,0.274,0.088,Public,2.36,0.093,1,Neutral,0.843,Low,62.21,Low
8273,29,10.0,Chennai,0.508,0.281,Public,20.46,0.249,0,Competitor,0.672,Medium,58.87,High
8274,31,60.99,Gurugram,0.606,0.167,Public,1.19,0.93,1,Tesla,0.773,Medium,55.7,Medium
8275,23,42.37,Delhi,0.436,0.287,None,21.96,0.679,1,Neutral,0.446,High,57.65,Medium
8276,38,33.16,Chennai,,0.09,Public,25.42,0.42,0,Competitor,1.0,Medium,67.94,Medium
8277,59,17.19,Delhi,0.365,0.337,Home,30.78,0.261,0,Competitor,0.738,Medium,57.57,Low
8278,42,43.93,Chennai,0.604,0.507,Public,80.19,0.712,1,Neutral,0.431,High,63.39,Low
8279,26,32.29,Delhi,0.519,0.432,Public,12.92,0.106,0,Competitor,0.752,High,59.78,Medium
8280,46,10.0,Bangalore,0.299,0.291,Home,46.03,0.145,1,Tesla,0.376,Medium,57.77,Medium
8281,31,53.16,Delhi,0.207,0.458,None,47.36,0.716,0,Neutral,0.805,Medium,56.63,Medium
8282,48,44.98,Delhi,0.384,0.332,Public,9.09,0.098,1,Neutral,0.55,Medium,51.56,Medium
8283,43,14.88,Gurugram,0.244,0.179,Home,4.46,0.324,0,Competitor,0.655,High,56.31,Low
8284,18,68.94,Mumbai,0.369,0.096,Public,5.08,0.001,1,Neutral,0.826,Low,60.95,High
8285,24,66.16,Chennai,0.061,0.146,None,31.03,0.976,0,Neutral,0.858,Low,60.2,High
8286,44,11.04,Hyderabad,0.307,0.364,Public,28.22,0.161,0,Neutral,0.622,Medium,53.48,Low
8287,36,45.13,Hyderabad,0.426,0.619,Public,11.17,0.611,1,Competitor,0.484,Medium,55.69,Low
8288,24,58.07,Pune,0.481,0.329,None,16.11,0.673,1,Neutral,0.585,Low,51.65,Medium
8289,28,10.0,Pune,0.274,0.441,None,9.94,0.69,1,Tesla,0.932,High,52.88,Low
8290,18,10.0,Gurugram,0.496,0.552,Public,6.29,0.261,1,Competitor,0.877,High,50.65,High
8291,34,27.2,Pune,0.748,0.114,None,5.4,0.289,0,Neutral,0.783,Medium,57.9,Low
8292,57,21.12,Pune,0.586,0.37,Home,18.18,0.066,0,Neutral,0.275,High,61.13,High
8293,43,31.66,Chennai,0.331,0.179,Public,46.85,0.699,1,Tesla,0.283,Low,60.27,Low
8294,56,98.99,Hyderabad,0.232,0.083,Public,46.32,0.262,0,Competitor,0.816,Medium,63.31,Low
8295,43,59.13,Chennai,0.557,0.075,Home,146.51,0.22,1,Competitor,0.88,High,68.36,High
8296,45,18.12,Delhi,0.36,0.645,Home,104.23,0.33,1,Neutral,0.783,Medium,61.97,Medium
8297,54,38.35,Bangalore,0.142,0.555,Home,22.95,0.236,1,Neutral,0.708,Medium,61.51,Low
8298,38,35.12,Bangalore,0.451,0.446,None,2.73,0.372,1,Neutral,0.512,High,56.36,Low
8299,33,65.1,Bangalore,0.497,0.121,None,5.27,0.258,1,Competitor,0.687,Medium,61.27,Medium
8300,45,60.73,Chennai,0.577,0.181,Home,69.2,0.541,0,Tesla,0.851,Medium,70.42,Low
8301,49,31.48,Delhi,0.481,0.272,None,18.39,0.314,1,Tesla,0.319,Low,55.41,Low
8302,30,51.68,Chennai,0.263,0.389,Public,47.6,0.32,1,Tesla,1.0,Low,55.74,Medium
8303,27,73.23,Gurugram,0.281,0.063,Public,28.34,0.787,1,Competitor,0.67,High,75.0,High
8304,36,53.95,Bangalore,0.507,0.201,Home,35.31,0.679,0,Competitor,0.713,Medium,67.64,Low
8305,43,17.79,Delhi,0.361,0.265,None,83.07,0.418,1,Tesla,0.576,Low,75.0,Medium
8306,42,18.23,Bangalore,0.254,0.452,Home,17.19,0.433,1,Competitor,0.81,High,67.89,Low
8307,20,,Gurugram,0.463,0.368,Public,14.1,0.716,1,Neutral,0.257,Medium,57.89,Low
8308,54,17.19,Gurugram,0.498,0.325,Home,10.24,0.484,1,Competitor,0.607,Medium,50.38,High
8309,28,19.03,Gurugram,0.326,0.141,None,47.22,0.82,1,Competitor,0.481,Medium,68.23,High
8310,32,10.0,Bangalore,0.14,0.25,Public,5.9,0.43,1,Neutral,1.0,Medium,63.88,Low
8311,25,12.24,Bangalore,0.249,0.204,None,93.89,0.951,1,Neutral,0.756,Low,67.09,Medium
8312,61,10.0,Gurugram,0.453,0.778,Home,120.61,0.523,0,Neutral,0.845,Low,54.87,Medium
8313,37,23.0,Bangalore,0.423,0.303,Home,14.18,0.451,1,Tesla,0.585,Medium,56.44,High
8314,26,36.17,Mumbai,0.227,0.156,Public,74.11,0.691,0,Neutral,0.284,Medium,62.96,Low
8315,43,16.66,Delhi,0.413,0.467,None,6.92,0.883,1,Tesla,0.675,Medium,59.98,High
8316,42,90.5,Gurugram,0.477,0.229,None,39.95,0.082,0,Neutral,0.791,High,75.0,Medium
8317,33,11.99,Bangalore,0.407,0.398,None,18.47,0.192,1,Tesla,0.93,Medium,57.47,High
8318,43,10.0,Gurugram,0.177,0.274,None,49.58,0.478,0,Neutral,0.908,High,61.54,Low
8319,26,30.38,Mumbai,0.409,0.152,Home,91.92,0.268,0,Competitor,0.663,High,53.78,Low
8320,30,56.77,Pune,0.43,0.378,None,23.82,0.612,1,Neutral,0.569,High,45.01,High
8321,18,22.23,Mumbai,0.296,0.106,Home,15.56,0.968,0,Neutral,0.842,Medium,62.99,Medium
8322,21,24.34,Delhi,0.459,0.45,None,2.45,0.166,0,Competitor,1.0,High,66.11,Medium
8323,53,109.92,Hyderabad,0.566,0.329,Home,33.91,0.666,1,Tesla,1.0,High,58.75,Low
8324,51,60.1,Chennai,0.759,0.272,Home,10.01,0.873,1,Competitor,0.3,High,52.73,Low
8325,35,38.81,Hyderabad,0.157,0.35,Public,34.73,0.806,1,Tesla,0.737,High,67.4,High
8326,51,31.79,Gurugram,0.341,0.478,Home,9.67,0.198,1,Neutral,0.711,High,66.81,High
8327,33,10.0,Mumbai,0.456,0.064,None,41.67,0.495,1,Tesla,0.649,Medium,60.87,Low
8328,32,77.64,Delhi,0.155,0.5,None,54.89,0.74,1,Tesla,0.439,Low,60.16,Low
8329,35,32.05,Hyderabad,0.431,0.433,None,,0.467,0,Competitor,0.629,Medium,63.34,Medium
8330,33,10.0,Gurugram,0.366,0.313,Home,79.41,0.416,1,Competitor,0.746,Low,61.78,High
8331,32,50.06,Pune,0.39,0.078,None,17.91,0.683,1,Neutral,0.732,High,61.06,Medium
8332,46,61.67,Chennai,0.324,0.186,Home,3.31,0.044,1,Neutral,0.592,Medium,45.0,Low
8333,36,23.75,Pune,0.47,0.493,Home,45.47,0.11,0,Competitor,0.679,Medium,72.6,Medium
8334,42,19.65,Delhi,0.648,0.169,Public,2.17,0.871,1,Competitor,0.568,Medium,60.22,High
8335,45,28.22,Mumbai,0.447,0.362,Home,84.16,0.473,1,Neutral,0.325,Low,45.0,Low
8336,38,16.24,Chennai,0.152,0.31,Home,86.41,0.128,0,Neutral,0.336,Medium,61.89,Medium
8337,25,11.66,Pune,0.486,0.335,None,29.78,0.806,1,Tesla,0.877,Low,49.31,Medium
8338,21,30.6,Chennai,0.26,0.255,Home,65.32,0.157,0,Competitor,0.65,Low,65.02,Low
8339,36,59.71,Chennai,0.429,0.122,Public,9.31,0.788,1,Neutral,0.709,High,64.62,Low
8340,33,103.22,Bangalore,0.294,0.412,None,7.58,0.749,1,Neutral,0.616,Medium,60.19,High
8341,35,32.05,Chennai,0.21,0.268,Home,2.82,0.445,0,Tesla,0.69,High,58.06,High
8342,34,91.02,Gurugram,,0.478,None,4.66,0.797,1,Neutral,0.71,Medium,63.44,Medium
8343,60,11.28,Chennai,0.381,0.148,None,37.47,0.453,1,Neutral,0.937,Medium,51.43,Low
8344,21,57.9,Mumbai,0.17,0.419,None,10.01,0.667,0,Neutral,0.705,Medium,61.09,Medium
8345,18,23.41,Pune,0.476,0.148,None,114.43,0.81,0,Tesla,0.856,High,56.0,Medium
8346,38,130.37,Hyderabad,0.59,0.076,None,24.83,0.473,1,Competitor,0.64,High,54.34,Medium
8347,31,18.0,Pune,0.327,0.157,None,8.07,0.333,0,Neutral,0.517,Medium,51.79,High
8348,38,38.62,Gurugram,0.457,0.024,Public,24.62,0.852,0,Tesla,0.555,Low,68.86,Low
8349,40,10.0,Bangalore,0.611,0.495,Public,11.81,0.366,0,Neutral,0.345,Low,69.62,Low
8350,47,21.73,Chennai,0.808,0.543,None,25.07,0.066,1,Competitor,0.536,Medium,56.97,Low
8351,19,66.03,Hyderabad,0.438,0.23,Home,34.58,0.873,1,Competitor,0.678,High,69.34,Low
8352,29,56.35,Bangalore,0.401,0.566,None,60.48,0.156,1,Tesla,0.562,Medium,65.69,High
8353,39,38.92,Pune,0.326,0.149,Home,4.6,0.983,0,Competitor,0.518,High,53.4,Low
8354,42,58.28,Hyderabad,0.601,0.188,None,16.62,0.101,1,Competitor,0.787,High,55.2,Medium
8355,56,29.72,Pune,0.626,0.345,None,34.02,0.749,0,Tesla,0.264,High,60.4,Medium
8356,44,97.31,Pune,0.367,0.192,Public,2.42,0.238,0,Neutral,0.576,Medium,54.43,Medium
8357,34,10.0,Delhi,,0.335,Home,77.55,0.69,0,Neutral,0.948,High,65.83,High
8358,26,38.0,Pune,0.523,0.124,Public,22.16,0.467,1,Competitor,0.537,Medium,55.35,Low
8359,29,10.0,Pune,0.366,0.197,Home,9.11,0.39,1,Tesla,0.934,Medium,56.32,High
8360,29,12.4,Pune,0.225,0.197,Public,17.47,0.669,1,Competitor,0.414,Medium,62.82,Medium
8361,41,20.29,Chennai,0.524,0.318,Home,59.92,0.489,0,Tesla,0.327,Low,53.62,Low
8362,37,24.04,Chennai,0.38,0.278,None,22.72,0.813,1,Neutral,0.569,Medium,62.9,Medium
8363,21,30.12,Mumbai,0.224,0.087,None,21.8,0.237,1,Neutral,0.677,Medium,68.02,Low
8364,30,30.45,Pune,0.085,0.174,None,22.23,0.188,0,Tesla,0.641,Medium,54.47,Medium
8365,43,19.16,Chennai,0.122,0.216,None,15.87,0.357,1,Competitor,0.627,High,62.88,Low
8366,38,32.56,Hyderabad,0.465,0.417,Public,28.73,0.362,1,Competitor,0.201,Low,67.19,Medium
8367,40,10.0,Mumbai,0.154,0.224,Public,27.12,0.834,1,Neutral,0.658,Medium,45.0,High
8368,38,61.03,Hyderabad,0.57,0.114,None,11.08,0.94,1,Competitor,0.905,High,58.56,Low
8369,51,51.33,Mumbai,0.393,0.335,None,10.66,0.676,1,Tesla,0.789,High,68.39,Low
8370,37,96.32,Gurugram,0.157,0.31,None,39.47,0.508,1,Neutral,0.33,Medium,66.48,Medium
8371,31,44.92,Gurugram,0.388,0.206,None,5.56,0.57,1,Tesla,0.771,High,65.04,Low
8372,25,49.12,Delhi,0.627,0.722,Home,46.83,0.325,1,Neutral,0.408,High,61.89,High
8373,37,48.43,Hyderabad,0.354,0.177,Public,19.26,0.753,1,Tesla,0.701,High,75.0,Medium
8374,18,14.9,Hyderabad,0.471,0.242,None,41.67,0.8,0,Competitor,1.0,Medium,75.0,Medium
8375,33,37.75,Pune,0.663,0.547,None,53.49,0.125,1,Neutral,0.424,Medium,48.27,Medium
8376,32,22.48,Pune,0.442,0.274,None,102.14,0.344,1,Neutral,0.31,Medium,68.77,Low
8377,21,40.79,Gurugram,0.149,0.115,None,23.51,0.287,0,Tesla,0.762,Medium,45.0,Low
8378,25,45.9,Bangalore,0.546,0.253,None,2.67,0.855,0,Neutral,0.81,High,59.8,Medium
8379,43,55.76,Mumbai,0.172,0.553,None,44.61,0.868,1,Neutral,0.538,High,56.86,High
8380,37,48.25,Hyderabad,0.162,0.451,None,40.59,0.842,0,Neutral,0.744,High,58.3,Low
